as	O
healthful	O
as	O
swimming	B-OBJ
,	O
faster	O
paced	O
than	O
fishing	B-OBJ
and	O
intellectually	O
superior	O
to	O
rock	O
music	O
.	O

hint	O
:	O
run	O
faster	O
in	O
water	O
:	O
in	O
veniccio	O
sea	O
,	O
equip	O
your	O
fishing	B-OBJ
rod	O
or	O
lure	O
rod	O
to	O
run	O
faster	O
in	O
water	O
instead	O
of	O
swimming	B-OBJ
.	O

the	O
fast	O
-	O
growers	O
are	O
likely	O
swimming	B-OBJ
around	O
more	O
,	O
searching	O
out	O
food	O
to	O
a	O
greater	O
extent	O
than	O
slow	O
-	O
growers	O
and	O
are	O
therefore	O
more	O
likely	O
to	O
encounter	O
the	O
fishing	B-OBJ
nets	O
.	O

the	O
fast	O
-	O
growers	O
are	O
likely	O
swimming	B-OBJ
around	O
more	O
,	O
searching	O
out	O
food	O
to	O
a	O
greater	O
extent	O
than	O
slow	O
-	O
growers	O
and	O
are	O
therefore	O
more	O
likely	O
to	O
encounter	O
the	O
fishing	B-OBJ
nets	O
,	O
he	O
said	O
.	O

the	O
fast	O
-	O
growers	O
are	O
likely	O
swimming	B-OBJ
around	O
more	O
,	O
searching	O
out	O
food	O
to	O
a	O
greater	O
extent	O
than	O
slow	O
-	O
growers	O
and	O
are	O
therefore	O
more	O
likely	O
to	O
encounter	O
the	O
fishing	B-OBJ
nets	O
,"	O
he	O
said	O
.	O

skiing	B-OBJ
:	O
safer	B-PREDFULL
than	O
biking	O
,	O
swimming	B-OBJ
.	O

in	O
this	O
regard	O
,	O
skiing	B-OBJ
and	O
snowboarding	O
are	O
safer	B-PREDFULL
sports	O
than	O
bike	O
riding	O
or	O
swimming	B-OBJ
.	O

this	O
fatality	O
rate	O
makes	O
skiing	B-OBJ
and	O
snowboarding	O
more	O
dangerous	O
than	O
bicycling	O
and	O
slightly	O
safer	B-PREDFULL
than	O
swimming	B-OBJ
.	O

statistically	O
speaking	O
,	O
skiing	B-OBJ
is	O
generally	O
considered	O
safer	B-PREDFULL
than	O
swimming	B-OBJ
,	O
horse	O
riding	O
,	O
climbing	O
,	O
or	O
playing	O
football	O
.	O

to	O
the	O
public	O
,	O
ski	O
resorts	O
market	O
skiing	B-OBJ
and	O
snowboarding	O
as	O
safe	O
-	O
safer	B-PREDFULL
than	O
cycling	O
or	O
swimming	B-OBJ
.	O

it	O
'	O
s	O
kanye	O
'	O
s	O
birthday	B-OBJ
,	O
and	O
i	O
hope	O
his	O
new	O
bride	O
didn	O
'	O
t	O
choose	O
(	O
or	O
worse	O
-	O
design	O
)	O
his	O
wedding	B-OBJ
cake	O
because	O
,	O
if	O
she	O
did	O
,	O
their	O
marriage	O
is	O
closer	O
to	O
being	O
over	O
than	O
previously	O
thought	O
.	O

if	O
you	O
were	O
to	O
give	O
$	O
200	O
as	O
a	O
wedding	B-OBJ
gift	O
,	O
it	O
might	O
be	O
easier	O
for	O
them	O
to	O
accept	O
than	O
if	O
you	O
gave	O
them	O
$	O
200	O
for	O
a	O
birthday	B-OBJ
because	O
that	O
type	O
of	O
gift	O
on	O
a	O
birthday	B-OBJ
is	O
not	O
normal	O
.	O

"	O
our	O
cat	O
was	O
born	O
on	O
our	O
wedding	B-OBJ
day	O
so	O
we	O
told	O
our	O
children	O
that	O
it	O
was	O
elsie	O
'	O
s	O
tenth	O
birthday	B-OBJ
party	O
much	O
easier	O
to	O
understand	O
when	O
you	O
are	O
three	O
!"	O

my	O
wedding	B-OBJ
was	O
just	O
over	O
a	O
month	O
after	O
my	O
21st	O
birthday	B-OBJ
.	O

after	O
the	O
wedding	B-OBJ
was	O
over	O
,	O
the	O
chandler	O
clan	O
went	O
inside	O
to	O
celebrate	O
little	O
adam	O
'	O
s	O
birthday	B-OBJ
.	O

but	O
,	O
being	O
the	O
bride	O
at	O
a	O
wedding	B-OBJ
is	O
like	O
being	O
the	O
birthday	B-OBJ
girl	O
at	O
the	O
party	O
.	O

a	O
friend	O
once	O
told	O
me	O
her	O
parents	O
'	O
wedding	B-OBJ
anniversary	O
was	O
a	O
far	O
greater	O
family	O
holiday	O
than	O
her	O
own	O
birthday	B-OBJ
.	O

when	O
i	O
think	O
about	O
my	O
average	O
wedding	B-OBJ
cake	O
earnings	O
,	O
taking	O
into	O
consideration	O
the	O
time	O
and	O
materials	O
i	O
invest	O
in	O
baking	O
and	O
deco	O
-	O
ing	O
,	O
the	O
return	O
is	O
hands	O
down	O
so	O
much	O
greater	O
than	O
spending	O
the	O
same	O
amount	O
of	O
time	O
doing	O
birthday	B-OBJ
-	O
style	O
cakes	O
.	O

sg	O
wedding	B-OBJ
diary	O
plan	O
to	O
provide	O
services	O
for	O
mostly	O
wedding	B-OBJ
events	O
,	O
but	O
sometimes	O
we	O
do	O
accept	O
others	O
event	O
like	O
graduation	O
,	O
birthday	B-OBJ
and	O
surprises	O
.	O

i	O
feel	O
like	O
since	O
i	O
'	O
m	O
asking	O
all	O
these	O
people	O
to	O
go	O
to	O
my	O
wedding	B-OBJ
than	O
i	O
better	O
not	O
miss	O
a	O
single	O
birthday	B-OBJ
party	O
,	O
etc	O
.	O

ahh	O
,	O
the	O
bizarre	O
last	O
minute	O
requests	O
the	O
week	O
before	O
your	O
wedding	B-OBJ
when	O
you	O
have	O
nothing	O
better	O
to	O
think	O
about	O
than	O
how	O
you	O
will	O
incorporate	O
your	O
distant	O
relative	O
'	O
s	O
birthday	B-OBJ
into	O
your	O
wedding	B-OBJ
reception	O
.	O

actually	O
,	O
i	O
said	O
wedding	B-OBJ
but	O
i	O
think	O
birthday	B-OBJ
party	O
works	O
better	O
.	O

think	O
more	O
backyard	O
wedding	B-OBJ
than	O
child	O
'	O
s	O
birthday	B-OBJ
party	O
."	O

so	O
it	O
is	O
well	O
known	O
that	O
grading	O
at	O
stanford	O
or	O
harvard	B-OBJ
is	O
easier	O
than	O
grading	O
at	O
mit	B-OBJ
or	O
caltech	O
.	O

such	O
a	O
framework	O
would	O
make	O
it	O
easier	O
for	O
students	O
to	O
take	O
courses	O
in	O
harvard	B-OBJ
schools	O
other	O
than	O
their	O
own	O
,	O
as	O
well	O
as	O
at	O
mit	B-OBJ
.	O

it	O
seems	O
like	O
the	O
guys	O
at	O
mit	B-OBJ
are	O
worse	O
than	O
the	O
guys	O
at	O
harvard	B-OBJ
because	O
the	O
shuttle	O
runs	O
directly	O
to	O
the	O
frats	O
at	O
mit	B-OBJ
,	O
says	O
jaronczyk	O
.	O

"	O
it	O
seems	O
like	O
the	O
guys	O
at	O
mit	B-OBJ
are	O
worse	O
than	O
the	O
guys	O
at	O
harvard	B-OBJ
because	O
the	O
shuttle	O
runs	O
directly	O
to	O
the	O
frats	O
at	O
mit	B-OBJ
,"	O
says	O
jaronczyk	O
.	O

at	O
mit	B-OBJ
we	O
thought	O
we	O
were	O
better	O
than	O
people	O
at	O
harvard	B-OBJ
because	O
we	O
were	O
smarter	O
and	O
worked	O
harder	O
.	O

if	O
you	O
want	O
to	O
say	O
mit	B-OBJ
kids	O
are	O
smarter	O
than	O
harvard	B-OBJ
kids	O
,	O
well	O
,	O
i	O
give	O
that	O
to	O
you	O
.	O

i	O
can	O
'	O
t	O
understand	O
why	O
they	O
'	O
d	O
turn	O
down	O
the	O
mit	B-OBJ
engineer	O
who	O
is	O
probably	O
much	O
smarter	O
then	O
the	O
harvard	B-OBJ
poetry	O
major	O
.	O

"	O
at	O
mit	B-OBJ
we	O
thought	O
we	O
were	O
better	O
than	O
people	O
at	O
harvard	B-OBJ
because	O
we	O
were	O
smarter	O
and	O
worked	O
harder	O
.	O

but	O
on	O
average	O
,	O
the	O
random	O
group	O
of	O
10	O
harvard	B-OBJ
grads	O
will	O
always	O
be	O
smarter	O
than	O
the	O
random	O
group	O
of	O
10	O
non	O
-	O
harvard	B-OBJ
grads	O
(	O
unless	O
those	O
non	O
-	O
harvard	B-OBJ
grads	O
went	O
to	O
a	O
similar	O
school	O
such	O
as	O
yale	O
,	O
mit	B-OBJ
,	O
etc	O
.).	O

bryan	O
says	O
that	O
general	O
opinion	O
on	O
campus	O
favors	O
harvard	B-OBJ
men	O
as	O
being	O
more	O
"	O
normal	O
"	O
than	O
the	O
men	O
at	O
the	O
mit	B-OBJ
shuttle	O
stop	O
.	O

it	O
is	O
even	O
harder	O
to	O
get	O
off	O
the	O
waitlist	O
from	O
mit	B-OBJ
than	O
at	O
harvard	B-OBJ
or	O
stanford	O
.	O

it	O
would	O
be	O
great	O
to	O
know	O
how	O
much	O
it	O
these	O
are	O
,	O
nice	O
as	O
cheap	O
tickets	O
are	O
,	O
a	O
handful	O
of	O
$	O
12	O
tickets	O
at	O
mit	B-OBJ
add	O
up	O
a	O
lot	O
faster	O
than	O
a	O
handful	O
of	O
free	O
ones	O
at	O
harvard	B-OBJ
,	O
for	O
example	O
.	O

it	O
would	O
be	O
great	O
to	O
know	O
how	O
much	O
it	O
these	O
are	O
;	O
nice	O
as	O
cheap	O
tickets	O
are	O
,	O
a	O
handful	O
of	O
$	O
12	O
tickets	O
at	O
mit	B-OBJ
add	O
up	O
a	O
lot	O
faster	O
than	O
a	O
handful	O
of	O
free	O
ones	O
at	O
harvard	B-OBJ
,	O
for	O
example	O
.	O

mit	B-OBJ
announced	O
last	O
week	O
that	O
the	O
size	O
of	O
its	O
endowment	O
fell	O
by	O
roughly	O
21	O
percent	O
this	O
past	O
fiscal	O
year	O
-	O
substantially	O
better	O
than	O
the	O
30	O
percent	O
declines	O
reported	O
by	O
harvard	B-OBJ
and	O
yale	O
only	O
a	O
few	O
days	O
earlier	O
.	O

junior	O
mike	O
katzer	O
,	O
shown	O
here	O
in	O
earlier	O
action	O
,	O
led	O
harvard	B-OBJ
with	O
three	O
goals	O
in	O
its	O
10	O
-	O
8	O
win	O
over	O
cross	O
-	O
town	O
rival	O
mit	B-OBJ
.	O

the	O
mit	B-OBJ
ballroom	O
dance	O
team	O
marked	O
the	O
beginning	O
of	O
their	O
competitive	O
season	O
by	O
busing	O
,	O
driving	O
,	O
walking	O
,	O
running	O
,	O
and	O
dancing	O
their	O
way	O
down	O
to	O
harvard	B-OBJ
earlier	O
this	O
month	O
to	O
compete	O
at	O
the	O
annual	O
harvard	B-OBJ
beginners	O
competition	O
.	O

riding	O
in	O
his	O
new	O
suv	B-OBJ
was	O
a	O
much	O
smoother	B-PREDFULL
,	O
easier	O
,	O
more	O
baggage	O
-	O
friendly	O
ride	O
than	O
the	O
jeep	B-OBJ
would	O
have	O
been	O
.	O

will	O
it	O
roll	O
easy	O
,	O
well	O
that	O
depends	O
on	O
what	O
you	O
do	O
to	O
it	O
,	O
a	O
lifted	O
jeep	B-OBJ
will	O
roll	O
easier	O
than	O
a	O
stock	O
one	O
but	O
a	O
stock	O
jeep	B-OBJ
is	O
just	O
as	O
stable	O
as	O
any	O
other	O
small	O
suv	B-OBJ
.	O

now	O
i	O
love	O
my	O
jeep	B-OBJ
and	O
will	O
probably	O
keep	O
it	O
for	O
many	O
years	O
regardless	O
of	O
reliability	O
,	O
but	O
if	O
it	O
was	O
my	O
wife	O
and	O
we	O
already	O
had	O
a	O
hard	O
core	O
off	O
road	O
machine	O
,	O
i	O
'	O
d	O
get	O
the	O
more	O
comfy	O
and	O
easier	O
to	O
drive	O
suv	B-OBJ
.	O

of	O
course	O
i	O
say	O
hope	O
...	O
i	O
'	O
m	O
sure	O
you	O
have	O
to	O
overcome	O
a	O
lot	O
of	O
short	O
term	O
thinking	O
,	O
but	O
i	O
believe	O
a	O
packard	O
acquisition	O
makes	O
this	O
easier	O
,	O
much	O
like	O
buying	O
jeep	B-OBJ
kept	O
dodge	O
focused	O
on	O
on	O
-	O
road	O
trucks	O
,	O
rather	O
than	O
an	O
off	O
-	O
road	O
capable	O
suv	B-OBJ
.	O

my	O
opinion	O
:	O
a	O
responsible	O
driver	O
of	O
a	O
lifted	O
jeep	B-OBJ
with	O
higher	O
cog	O
is	O
safer	O
than	O
an	O
irresponsible	O
driver	O
of	O
a	O
stock	O
suv	B-OBJ
.	O

sales	O
of	O
the	O
jeep	B-OBJ
cherokee	O
were	O
more	O
than	O
14	O
percent	O
higher	O
in	O
august	O
than	O
they	O
were	O
in	O
may	O
,	O
when	O
the	O
new	O
midsize	O
suv	B-OBJ
set	O
its	O
previous	O
monthly	O
sales	O
record	O
.	O

for	O
many	O
customers	O
,	O
the	O
jeep	B-OBJ
grand	O
cherokee	O
is	O
a	O
second	O
vehicle	O
to	O
complement	O
their	O
much	O
more	O
expensive	O
luxury	O
car	O
,	O
meaning	O
jeep	B-OBJ
has	O
to	O
hold	O
its	O
suv	B-OBJ
to	O
a	O
higher	O
standard	O
than	O
some	O
of	O
its	O
lesser	O
models	O
to	O
maintain	O
its	O
cachet	O
.	O

for	O
many	O
customers	O
,	O
the	O
jeep	B-OBJ
grand	O
cherokee	O
is	O
a	O
second	O
vehicle	O
to	O
complement	O
their	O
much	O
more	O
expensive	O
luxury	O
car	O
,	O
meaning	O
jeep	B-OBJ
has	O
to	O
hold	O
its	O
suv	B-OBJ
to	O
a	O
higher	O
standard	O
than	O
some	O
of	O
its	O
lesser	O
models	O
in	O
order	O
to	O
maintain	O
its	O
cachet	O
.	O

for	O
many	O
customers	O
,	O
the	O
jeep	B-OBJ
®	O
grand	O
cherokee	O
is	O
a	O
second	O
vehicle	O
to	O
complement	O
their	O
much	O
more	O
expensive	O
luxury	O
car	O
,	O
meaning	O
jeep	B-OBJ
®	O
has	O
to	O
hold	O
its	O
suv	B-OBJ
to	O
a	O
higher	O
standard	O
than	O
some	O
of	O
its	O
lesser	O
models	O
in	O
order	O
to	O
maintain	O
its	O
cachet	O
.	O

jeep	B-OBJ
'	O
s	O
renegade	O
and	O
compass	O
crossovers	O
are	O
very	O
boxy	O
,	O
but	O
the	O
year	O
'	O
s	O
hottest	O
new	O
crossover	O
,	O
the	O
jeep	B-OBJ
cherokee	O
(	O
not	O
the	O
grand	O
cherokee	O
suv	B-OBJ
),	O
is	O
rounded	O
and	O
smoother	B-PREDFULL
with	O
the	O
classic	O
crossover	O
design	O
.	O

and	O
,	O
while	O
it	O
can	O
'	O
t	O
off	O
-	O
road	O
like	O
a	O
jeep	B-OBJ
commander	O
or	O
tow	O
heavy	O
loads	O
like	O
a	O
full	O
-	O
size	O
chevrolet	O
suburban	O
,	O
the	O
acadia	O
can	O
handle	O
90	O
percent	O
of	O
what	O
families	O
ask	O
from	O
their	O
vehicles	O
,	O
and	O
it	O
offers	O
a	O
smoother	B-PREDFULL
ride	O
and	O
better	O
handling	O
than	O
any	O
truck	O
-	O
based	O
suv	B-OBJ
.	O

more	O
importantly	O
to	O
some	O
,	O
the	O
different	O
drive	O
modes	O
allow	O
this	O
high	O
performance	O
jeep	B-OBJ
to	O
offer	O
a	O
smoother	B-PREDFULL
ride	O
for	O
daily	O
driving	O
conditions	O
and	O
while	O
even	O
"	O
auto	O
"	O
mode	O
is	O
stiffer	O
than	O
your	O
average	O
large	O
suv	B-OBJ
-	O
the	O
ride	O
quality	O
is	O
very	O
good	O
for	O
a	O
vehicle	O
that	O
is	O
obviously	O
geared	O
towards	O
extreme	O
levels	O
of	O
performance	O
.	O

at	O
the	O
test	O
track	O
,	O
the	O
jeep	B-OBJ
posted	O
a	O
competition	O
-	O
best	O
8	O
.	O
3	O
-	O
second	O
0	O
-	O
60	O
-	O
mph	O
time	O
(	O
over	O
1	O
.	O
5	O
seconds	O
quicker	B-PREDFULL
than	O
the	O
next	O
closest	O
suv	B-OBJ
).	O

at	O
7	O
.	O
6	O
seconds	O
,	O
the	O
2012	O
jeep	B-OBJ
wrangler	O
unlimited	O
rubicon	O
is	O
3	O
.	O
9	O
seconds	O
quicker	B-PREDFULL
to	O
60	O
mph	O
than	O
the	O
suv	B-OBJ
it	O
replaces	O
,	O
thanks	O
to	O
its	O
new	O
285	O
-	O
hp	O
,	O
3	O
.	O
6	O
-	O
liter	O
v	O
-	O
6	O
and	O
five	O
-	O
speed	O
automatic	O
.	O

"	O
but	O
my	O
jeep	B-OBJ
only	O
has	O
4	O
,	O
000	O
miles	O
on	O
it	O
...	O
it	O
rides	O
great	O
with	O
the	O
longer	O
base	O
,	O
i	O
think	O
it	O
rides	O
better	O
than	O
the	O
new	O
cadillac	O
suv	B-OBJ
,	O
s	O
